park_name,park_unit,water_system_name,alternative_name,classification,pws_number,source_type,source_longitude,source_latitude,geometry,PWS_NAME,PWS_TYPE_CODE,POPULATION_SERVED_COUNT,POP_CAT_2_CODE,POP_CAT_3_CODE,POP_CAT_4_CODE,POP_CAT_5_CODE,POP_CAT_11_CODE,POP_CAT_2_DESC,POP_CAT_3_DESC,POP_CAT_4_DESC,POP_CAT_5_DESC,POP_CAT_11_DESC,Avg_Annual_Visits_5Yr
Voyageurs National Park,VOYA,NAR Drinking Water system for WP Quarters,NA,Transient Non-Community Water System (TNC),MN5691221,unknown groundwater,-93.030135,48.445037,"c(-93.030135, 48.445037)",Lake Kabetogama Visitors Center NPS,TNCWS,25,1,1,1,1,1,"<10,000","<=3,300",<10K,<=500,<=100,218131.4
Voyageurs National Park,VOYA,NKL Drinking Water system for WKVC,Lake Kabetogama Visitors Center NPS,Transient Non-Community Water System (TNC),MN5691221,shallow groundwater,-93.029976,48.444804,"c(-93.029976, 48.444804)",Lake Kabetogama Visitors Center NPS,TNCWS,25,1,1,1,1,1,"<10,000","<=3,300",<10K,<=500,<=100,218131.4
Voyageurs National Park,VOYA,NSP Drinking Water system for Mukooda C.G.,Mukooda Campground,Non-Public Water System (NP),NA,shallow groundwater,-92.476104,48.334857,"c(-92.476104, 48.334857)",NA,NA,24,NA,NA,NA,NA,1,NA,NA,NA,NA,<=100,218131.4
Voyageurs National Park,VOYA,NSP Drinking Water system for Sandpoint Qtrs.,NA,Non-Public Water System (NP),NA,unknown groundwater,-92.466819,48.363436,"c(-92.466819, 48.363436)",NA,NA,24,NA,NA,NA,NA,1,NA,NA,NA,NA,<=100,218131.4
Voyageurs National Park,VOYA,NSP Hand pump K Williams Camp Grnd  Drinking Water,NA,Non-Public Water System (NP),NA,shallow groundwater,-92.753659,48.435773,"c(-92.753659, 48.435773)",NA,NA,24,NA,NA,NA,NA,1,NA,NA,NA,NA,<=100,218131.4
Walnut Canyon National Monument,WACA,WACA Water System,NA,Transient Non-Community Water System (TNC),AZ0403716,deep groundwater,-111.510127,35.17295,"c(-111.510127, 35.17295)",WALNUT CANYON NATL MONUMENT,TNCWS,700,1,1,1,2,3,"<10,000","<=3,300",<10K,"501-3,300","501-1,000",177438.8
Weir Farm National Historic Site,WEFA,Visitor Center,NA,Transient Non-Community Water System (TNC),CT1615184,unknown groundwater,-73.45643,41.25653,"c(-73.45643, 41.25653)",WEIR FARM NATIONAL HISTORIC SITE,TNCWS,43,1,1,1,1,1,"<10,000","<=3,300",<10K,<=500,<=100,34077.4
Weir Farm National Historic Site,WEFA,Caretaker's House,NA,Non-Public Water System (NP),NA,unknown groundwater,-73.45626,41.25728,"c(-73.45626, 41.25728)",NA,NA,24,NA,NA,NA,NA,1,NA,NA,NA,NA,<=100,34077.4
Weir Farm National Historic Site,WEFA,Old Branchville,NA,Non-Potable (NonPOT),NA,unknown groundwater,-73.452583,41.265748,"c(-73.452583, 41.265748)",NA,NA,24,NA,NA,NA,NA,1,NA,NA,NA,NA,<=100,34077.4
Weir Farm National Historic Site,WEFA,Weir House,NA,Non-Potable (NonPOT),NA,unknown groundwater,-73.4567,41.25759,"c(-73.4567, 41.25759)",NA,NA,24,NA,NA,NA,NA,1,NA,NA,NA,NA,<=100,34077.4
Whiskeytown National Recreation Area,WHIS,UTIL - French Gulch Qtrs 515 Non-public Water System,French Gulch,Non-Public Water System (NP),45512,spring,-122.630026,40.725302,"c(-122.630026, 40.725302)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,969600.6
Whiskeytown National Recreation Area,WHIS,UTIL - OB Non-public Water System (Bldgs 318/321/324) (Well 333),NA,Non-Public Water System (NP),45513,unknown groundwater,-122.597685,40.653721,"c(-122.597685, 40.653721)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,969600.6
Whiskeytown National Recreation Area,WHIS,UTIL - Potable Water System to BLDG 507  Tenant House,Tenant House,Non-Public Water System (NP),45516,spring,-122.635764,40.661721,"c(-122.635764, 40.661721)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,969600.6
Whiskeytown National Recreation Area,WHIS,UTIL - Carr Powerhouse Water System,NA,Transient Non-Community Water System (TNC),CA4510503,river/stream,-122.626178,40.649182,"c(-122.626178, 40.649182)",WHISKEYTOWN NRA-CARR MEMORIAL,TNCWS,146,1,1,1,1,2,"<10,000","<=3,300",<10K,<=500,101-500,969600.6
Whiskeytown National Recreation Area,WHIS,UTIL - Whiskey Creek Water System,Whiskey Creek,Transient Non-Community Water System (TNC),CA4510504,deep groundwater,-122.545733,40.654359,"c(-122.545733, 40.654359)",WHISKEYTOWN NRA-WHISKEY CREEK,TNCWS,662,1,1,1,2,3,"<10,000","<=3,300",<10K,"501-3,300","501-1,000",969600.6
Whiskeytown National Recreation Area,WHIS,UTIL - Brandy Creek Water System,NA,Transient Non-Community Water System (TNC),CA4510505,deep groundwater,-122.586356,40.60104,"c(-122.586356, 40.60104)",WHISKEYTOWN NRA-BRANDY CREEK,TNCWS,2164,1,1,1,2,4,"<10,000","<=3,300",<10K,"501-3,300","1,001-3,300",969600.6
Whiskeytown National Recreation Area,WHIS,UTIL - Brandy Creek Water System,NA,Transient Non-Community Water System (TNC),CA4510505,deep groundwater,-122.571997,40.616763,"c(-122.571997, 40.616763)",WHISKEYTOWN NRA-BRANDY CREEK,TNCWS,2164,1,1,1,2,4,"<10,000","<=3,300",<10K,"501-3,300","1,001-3,300",969600.6
Whiskeytown National Recreation Area,WHIS,UTIL - Oak Bottom Public Water System,NA,Transient Non-Community Water System (TNC),CA4700593,shallow groundwater,-122.593553,40.651111,"c(-122.593553, 40.651111)",OAK BOTTOM CG & WC,TNCWS,32,1,1,1,1,1,"<10,000","<=3,300",<10K,<=500,<=100,969600.6
Whiskeytown National Recreation Area,WHIS,UTIL - Headquarters Water System,NA,Transient Non-Community Water System (TNC),CA5410506,lake/reservoir,-122.538429,40.597843,"c(-122.538429, 40.597843)",NPS SEQUOIA NP,TNCWS,25,1,1,1,1,1,"<10,000","<=3,300",<10K,<=500,<=100,969600.6
Whiskeytown National Recreation Area,WHIS,UTIL - Grizzly Gulch Water System,NA,Non-Public Water System (NP),NA,shallow groundwater,-122.605355,40.650631,"c(-122.605355, 40.650631)",NA,NA,24,NA,NA,NA,NA,1,NA,NA,NA,NA,<=100,969600.6
Whiskeytown National Recreation Area,WHIS,UTIL - Tower House Water System,Tower House,Non-Potable (NonPOT),NA,unknown groundwater,-122.634566,40.663037,"c(-122.634566, 40.663037)",NA,NA,24,NA,NA,NA,NA,1,NA,NA,NA,NA,<=100,969600.6
Whitman Mission National Historic Site,WHMI,UTIL- Potable Water System,whitman mission,Transient Non-Community Water System (TNC),WA53NP980,deep groundwater,-118.46404,46.04375,"c(-118.46404, 46.04375)",WHITMAN MISSION NATIONAL HISTORIC,TNCWS,134,1,1,1,1,2,"<10,000","<=3,300",<10K,<=500,101-500,52247.4
Wind Cave National Park,WICA,"WICA Primary Water System, U-04 - Elk Mtn Campground Water System, U-09 - Picnic Area Water System",Primary Water System,Non-Transient Non-Community Water System (NTNC),SD4000847,deep groundwater,-103.443192,43.555529,"c(-103.443192, 43.555529)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,842128.4
Wind Cave National Park,WICA,"WICA Primary Water System, U-04 - Elk Mtn Campground Water System, U-09 - Picnic Area Water System",Primary Water System,Non-Transient Non-Community Water System (NTNC),SD4000847,deep groundwater,-103.443192,43.551903,"c(-103.443192, 43.551903)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,842128.4
Wilson's Creek National Battlefield,WICR,Main Park Water System,WICR Main Water System,Non-Transient Non-Community Water System (NTNC),MO5102181,deep groundwater,-93.42209,37.11618,"c(-93.42209, 37.11618)",WILSON CREEK BATTLEFIELD  MONUMENT,NTNCWS,100,1,1,1,1,1,"<10,000","<=3,300",<10K,<=500,<=100,319858.4
Wilson's Creek National Battlefield,WICR,Mcelhany Well,McElhaney Residence,Non-Public Water System (NP),NA,unknown groundwater,-93.400257,37.103532,"c(-93.400257, 37.103532)",NA,NA,24,NA,NA,NA,NA,1,NA,NA,NA,NA,<=100,319858.4
Wilson's Creek National Battlefield,WICR,Sweeney  House Well,Ranger House and Future Museum Offices,Non-Public Water System (NP),NA,unknown groundwater,-93.42209,37.11618,"c(-93.42209, 37.11618)",NA,NA,24,NA,NA,NA,NA,1,NA,NA,NA,NA,<=100,319858.4
Wilson's Creek National Battlefield,WICR,Sweeney Museum Well,Civil War Museum Well,Non-Public Water System (NP),NA,unknown groundwater,-93.42209,37.11618,"c(-93.42209, 37.11618)",NA,NA,24,NA,NA,NA,NA,1,NA,NA,NA,NA,<=100,319858.4
Wupatki National Monument,WUPA,WUPA Water System,NA,Transient Non-Community Water System (TNC),AZ0403717,deep groundwater,-111.373809,35.520417,"c(-111.373809, 35.520417)",WUPATKI NATIONAL MONUMENT,TNCWS,1000,1,1,1,2,3,"<10,000","<=3,300",<10K,"501-3,300","501-1,000",200060.4
Yellowstone National Park,YELL,Apollinaris Water System,NA,Non-Potable (NonPOT),NA,spring,-110.733161,44.842558,"c(-110.733161, 44.842558)",NA,NA,24,NA,NA,NA,NA,1,NA,NA,NA,NA,<=100,5737807.8
Yellowstone National Park,YELL,Apollinaris Water System,NA,Non-Potable (NonPOT),NA,spring,-110.733161,44.842558,"c(-110.733161, 44.842558)",NA,NA,24,NA,NA,NA,NA,1,NA,NA,NA,NA,<=100,5737807.8
Yellowstone National Park,YELL,BT Water System,NA,Non-Public Water System (NP),NA,spring,-109.631026,44.929243,"c(-109.631026, 44.929243)",NA,NA,24,NA,NA,NA,NA,1,NA,NA,NA,NA,<=100,5737807.8
Yellowstone National Park,YELL,BT Water System,NA,Non-Public Water System (NP),NA,spring,-109.631026,44.929243,"c(-109.631026, 44.929243)",NA,NA,24,NA,NA,NA,NA,1,NA,NA,NA,NA,<=100,5737807.8
Yellowstone National Park,YELL,EE Water System,NA,Non-Public Water System (NP),NA,shallow groundwater,-110.005539,44.488889,"c(-110.005539, 44.488889)",NA,NA,24,NA,NA,NA,NA,1,NA,NA,NA,NA,<=100,5737807.8
Yellowstone National Park,YELL,Stephens Creek Water System,NA,Non-Public Water System (NP),NA,spring,-110.771442,45.03539,"c(-110.771442, 45.03539)",NA,NA,24,NA,NA,NA,NA,1,NA,NA,NA,NA,<=100,5737807.8
Yellowstone National Park,YELL,NE Water System,NA,Non-Public Water System (NP),NA,shallow groundwater,-110.011062,45.004572,"c(-110.011062, 45.004572)",NA,NA,24,NA,NA,NA,NA,1,NA,NA,NA,NA,<=100,5737807.8
Yellowstone National Park,YELL,BL Water System,NA,Non-Public Water System (NP),NA,shallow groundwater,-111.046558,44.149773,"c(-111.046558, 44.149773)",NA,NA,24,NA,NA,NA,NA,1,NA,NA,NA,NA,<=100,5737807.8
Yellowstone National Park,YELL,SE Water System,South Entrance,Non-Public Water System (NP),NA,spring,-110.666388,44.136059,"c(-110.666388, 44.136059)",NA,NA,24,NA,NA,NA,NA,1,NA,NA,NA,NA,<=100,5737807.8
Yellowstone National Park,YELL,CA Water System,NA,Non-Transient Non-Community Water System (NTNC),WY5680074,river/stream,-110.489773,44.733712,"c(-110.489773, 44.733712)",YNP-CANYON VILLAGE,NTNCWS,4300,1,2,1,3,5,"<10,000","3,301-50,000",<10K,"3,301-10,000","3,301-10,000",5737807.8
Yellowstone National Park,YELL,GV Water System,NA,Transient Non-Community Water System (TNC),WY5680077,lake/reservoir,-110.546112,44.39121,"c(-110.546112, 44.39121)",YNP-GRANT VILLAGE,TNCWS,3513,1,2,1,3,5,"<10,000","3,301-50,000",<10K,"3,301-10,000","3,301-10,000",5737807.8
Yellowstone National Park,YELL,Indian Creek Water System,Indian Creek,Transient Non-Community Water System (TNC),WY5680078,shallow groundwater,-110.735772,44.88742,"c(-110.735772, 44.88742)",YNP-INDIAN CREEK,TNCWS,240,1,1,1,1,2,"<10,000","<=3,300",<10K,<=500,101-500,5737807.8
Yellowstone National Park,YELL,LA Water System,NA,Community Water System (CWS),WY5680079,spring,-110.40486,44.553726,"c(-110.40486, 44.553726)",YNP - LAKE VILLAGE,CWS,5925,1,2,1,3,5,"<10,000","3,301-50,000",<10K,"3,301-10,000","3,301-10,000",5737807.8
Yellowstone National Park,YELL,LA Water System,NA,Community Water System (CWS),WY5680079,spring,-110.40486,44.553726,"c(-110.40486, 44.553726)",YNP - LAKE VILLAGE,CWS,5925,1,2,1,3,5,"<10,000","3,301-50,000",<10K,"3,301-10,000","3,301-10,000",5737807.8
Yellowstone National Park,YELL,LA Water System,NA,Community Water System (CWS),WY5680079,spring,-110.40486,44.553726,"c(-110.40486, 44.553726)",YNP - LAKE VILLAGE,CWS,5925,1,2,1,3,5,"<10,000","3,301-50,000",<10K,"3,301-10,000","3,301-10,000",5737807.8
Yellowstone National Park,YELL,LA Water System,NA,Community Water System (CWS),WY5680079,deep groundwater,-110.369776,44.567227,"c(-110.369776, 44.567227)",YNP - LAKE VILLAGE,CWS,5925,1,2,1,3,5,"<10,000","3,301-50,000",<10K,"3,301-10,000","3,301-10,000",5737807.8
Yellowstone National Park,YELL,LA Water System,NA,Community Water System (CWS),WY5680079,deep groundwater,-110.369776,44.567227,"c(-110.369776, 44.567227)",YNP - LAKE VILLAGE,CWS,5925,1,2,1,3,5,"<10,000","3,301-50,000",<10K,"3,301-10,000","3,301-10,000",5737807.8
Yellowstone National Park,YELL,LV Water System,NA,Transient Non-Community Water System (TNC),WY5680080,spring,-110.245844,44.914941,"c(-110.245844, 44.914941)",YNP-LAMAR RANGER STATION,TNCWS,104,1,1,1,1,2,"<10,000","<=3,300",<10K,<=500,101-500,5737807.8
Yellowstone National Park,YELL,LL Water System,NA,Transient Non-Community Water System (TNC),WY5680081,shallow groundwater,-110.630411,44.280174,"c(-110.630411, 44.280174)",YNP -LEWIS LAKE CG,TNCWS,294,1,1,1,1,2,"<10,000","<=3,300",<10K,<=500,101-500,5737807.8
Yellowstone National Park,YELL,MJ Water System,NA,Transient Non-Community Water System (TNC),WY5680082,river/stream,-110.863378,44.637352,"c(-110.863378, 44.637352)",YNP- MADISON JUNCTION WATER SYSTEM,TNCWS,1205,1,1,1,2,4,"<10,000","<=3,300",<10K,"501-3,300","1,001-3,300",5737807.8
Yellowstone National Park,YELL,NS Water System,Norris,Transient Non-Community Water System (TNC),WY5680084,river/stream,-110.694631,44.73775,"c(-110.694631, 44.73775)",YNP-NORRIS,TNCWS,1515,1,1,1,2,4,"<10,000","<=3,300",<10K,"501-3,300","1,001-3,300",5737807.8
Yellowstone National Park,YELL,OF Water System,Old Faithful,Community Water System (CWS),WY5680085,river/stream,-110.831564,44.458805,"c(-110.831564, 44.458805)",YNP-OLD FAITHFUL,CWS,7675,1,2,1,3,5,"<10,000","3,301-50,000",<10K,"3,301-10,000","3,301-10,000",5737807.8
Yellowstone National Park,YELL,Pebble Creek Water System,NA,Transient Non-Community Water System (TNC),WY5680086,shallow groundwater,-110.113801,44.917002,"c(-110.113801, 44.917002)",YNP-PEBBLE CREEK CG,TNCWS,100,1,1,1,1,1,"<10,000","<=3,300",<10K,<=500,<=100,5737807.8
Yellowstone National Park,YELL,Pebble Creek Water System,NA,Transient Non-Community Water System (TNC),WY5680086,shallow groundwater,-110.113801,44.917002,"c(-110.113801, 44.917002)",YNP-PEBBLE CREEK CG,TNCWS,100,1,1,1,1,1,"<10,000","<=3,300",<10K,<=500,<=100,5737807.8
Yellowstone National Park,YELL,"TF Water System, Tower Falls",NA,Transient Non-Community Water System (TNC),WY5680089,spring,-110.38954,44.885364,"c(-110.38954, 44.885364)",YNP-TOWER FALL CG,TNCWS,495,1,1,1,1,2,"<10,000","<=3,300",<10K,<=500,101-500,5737807.8
Yellowstone National Park,YELL,"TR Water System, Tower Junction",NA,Transient Non-Community Water System (TNC),WY5680090,spring,-110.399796,44.911134,"c(-110.399796, 44.911134)",YNP-TOWER JUNCTION RANGER STATION,TNCWS,940,1,1,1,2,3,"<10,000","<=3,300",<10K,"501-3,300","501-1,000",5737807.8
Yellowstone National Park,YELL,"TR Water System, Tower Junction",NA,Transient Non-Community Water System (TNC),WY5680090,spring,-110.395013,44.906241,"c(-110.395013, 44.906241)",YNP-TOWER JUNCTION RANGER STATION,TNCWS,940,1,1,1,2,3,"<10,000","<=3,300",<10K,"501-3,300","501-1,000",5737807.8
Yellowstone National Park,YELL,MA Water System,NA,Community Water System (CWS),WY5680092,river/stream,-110.749886,44.893684,"c(-110.749886, 44.893684)",YNP-MAMMOTH HOT SPRINGS,CWS,2600,1,1,1,2,4,"<10,000","<=3,300",<10K,"501-3,300","1,001-3,300",5737807.8
Yellowstone National Park,YELL,MA Water System,NA,Community Water System (CWS),WY5680092,river/stream,-110.750043,44.8929,"c(-110.750043, 44.8929)",YNP-MAMMOTH HOT SPRINGS,CWS,2600,1,1,1,2,4,"<10,000","<=3,300",<10K,"501-3,300","1,001-3,300",5737807.8
Yellowstone National Park,YELL,Slough Creek Water System,NA,Transient Non-Community Water System (TNC),WY5680152,shallow groundwater,-110.30687,44.948861,"c(-110.30687, 44.948861)",YNP-SLOUGH CREEK CG,TNCWS,94,1,1,1,1,1,"<10,000","<=3,300",<10K,<=500,<=100,5737807.8
Yellowstone National Park,YELL,Slough Creek Water System,NA,Transient Non-Community Water System (TNC),WY5680152,shallow groundwater,-110.30687,44.948861,"c(-110.30687, 44.948861)",YNP-SLOUGH CREEK CG,TNCWS,94,1,1,1,1,1,"<10,000","<=3,300",<10K,<=500,<=100,5737807.8
Yosemite National Park,YOSE,BCU Merced Lake Water System,Lake Merced,Transient Non-Community Water System (TNC),CA2210504,river/stream,-119.405515,37.737529,"c(-119.405515, 37.737529)",YOSEMITE NPS-MERCED LAKE CAMP,TNCWS,150,1,1,1,1,2,"<10,000","<=3,300",<10K,<=500,101-500,4005284
Yosemite National Park,YOSE,BCU Sunrise Water System,NA,Transient Non-Community Water System (TNC),CA2210505,river/stream,-119.43252,37.794994,"c(-119.43252, 37.794994)",YOSEMITE NPS-SUNRISE HI,TNCWS,150,1,1,1,1,2,"<10,000","<=3,300",<10K,<=500,101-500,4005284
Yosemite National Park,YOSE,BCU Vogelsang Water System,Vogelsang,Transient Non-Community Water System (TNC),CA2210509,spring,-119.345715,37.795179,"c(-119.345715, 37.795179)",YOSEMITE NPS-VOGELSANG,TNCWS,150,1,1,1,1,2,"<10,000","<=3,300",<10K,<=500,101-500,4005284
Yosemite National Park,YOSE,EPU El Portal  Water System,NA,Community Water System (CWS),CA2210515,unknown groundwater,-119.776063,37.678139,"c(-119.776063, 37.678139)",YOSEMITE NPS-EL PORTAL,CWS,635,1,1,1,2,3,"<10,000","<=3,300",<10K,"501-3,300","501-1,000",4005284
Yosemite National Park,YOSE,EPU El Portal  Water System,NA,Community Water System (CWS),CA2210515,unknown groundwater,-119.776063,37.678139,"c(-119.776063, 37.678139)",YOSEMITE NPS-EL PORTAL,CWS,635,1,1,1,2,3,"<10,000","<=3,300",<10K,"501-3,300","501-1,000",4005284
Yosemite National Park,YOSE,EPU El Portal  Water System,NA,Community Water System (CWS),CA2210515,unknown groundwater,-119.776063,37.678139,"c(-119.776063, 37.678139)",YOSEMITE NPS-EL PORTAL,CWS,635,1,1,1,2,3,"<10,000","<=3,300",<10K,"501-3,300","501-1,000",4005284
Yosemite National Park,YOSE,EPU El Portal  Water System,NA,Community Water System (CWS),CA2210515,unknown groundwater,-119.776063,37.678139,"c(-119.776063, 37.678139)",YOSEMITE NPS-EL PORTAL,CWS,635,1,1,1,2,3,"<10,000","<=3,300",<10K,"501-3,300","501-1,000",4005284
Yosemite National Park,YOSE,EPU El Portal  Water System,NA,Community Water System (CWS),CA2210515,unknown groundwater,-119.776063,37.678139,"c(-119.776063, 37.678139)",YOSEMITE NPS-EL PORTAL,CWS,635,1,1,1,2,3,"<10,000","<=3,300",<10K,"501-3,300","501-1,000",4005284
Yosemite National Park,YOSE,EPU El Portal  Water System,NA,Community Water System (CWS),CA2210515,unknown groundwater,-119.776063,37.678139,"c(-119.776063, 37.678139)",YOSEMITE NPS-EL PORTAL,CWS,635,1,1,1,2,3,"<10,000","<=3,300",<10K,"501-3,300","501-1,000",4005284
Yosemite National Park,YOSE,Lake Eleanor Ranger Station,Lake Eleanor Ranger Station,Non-Public Water System (NP),NA,lake/reservoir,-119.877906,37.975262,"c(-119.877906, 37.975262)",NA,NA,24,NA,NA,NA,NA,1,NA,NA,NA,NA,<=100,4005284
Yosemite National Park,YOSE,MaU Crane Flat Water System,NA,Non-Public Water System (NP),NA,deep groundwater,-119.796806,37.752975,"c(-119.796806, 37.752975)",NA,NA,24,NA,NA,NA,NA,1,NA,NA,NA,NA,<=100,4005284
Yosemite National Park,YOSE,MaU Hodgdon Meadow Water System,NA,Community Water System (CWS),CA2210506,unknown groundwater,-119.863581,37.788776,"c(-119.863581, 37.788776)",NPS (NATIONAL PARK SERVICE),TNCWS,0,1,1,1,1,1,"<10,000","<=3,300",<10K,<=500,<=100,4005284
Yosemite National Park,YOSE,MaU Mather Camp Water System,NA,Non-Public Water System (NP),NA,unknown groundwater,-119.840442,37.893376,"c(-119.840442, 37.893376)",NA,NA,24,NA,NA,NA,NA,1,NA,NA,NA,NA,<=100,4005284
Yosemite National Park,YOSE,MaU Tuolumne Meadows Water System,NA,Non-Public Water System (NP),NA,river/stream,-119.805118,37.757925,"c(-119.805118, 37.757925)",NA,NA,24,NA,NA,NA,NA,1,NA,NA,NA,NA,<=100,4005284
Yosemite National Park,YOSE,MaU White Wolf Water System,NA,Non-Public Water System (NP),NA,deep groundwater,-119.65055,37.87062,"c(-119.65055, 37.87062)",NA,NA,24,NA,NA,NA,NA,1,NA,NA,NA,NA,<=100,4005284
Yosemite National Park,YOSE,Ostrander Hut,Ostrander Hut,Non-Potable (NonPOT),NA,lake/reservoir,-119.549867,37.626422,"c(-119.549867, 37.626422)",NA,NA,24,NA,NA,NA,NA,1,NA,NA,NA,NA,<=100,4005284
Yosemite National Park,YOSE,VaU Arch Rock Water System,NA,Non-Public Water System (NP),NA,unknown groundwater,-119.730904,37.686008,"c(-119.730904, 37.686008)",NA,NA,24,NA,NA,NA,NA,1,NA,NA,NA,NA,<=100,4005284
Yosemite National Park,YOSE,VaU Yosemite Valley Water System,NA,Community Water System (CWS),CA2210503,shallow groundwater,-119.574003,37.74249,"c(-119.574003, 37.74249)",YOSEMITE NPS-YOSEMITE VALLEY,CWS,1000,1,1,1,2,3,"<10,000","<=3,300",<10K,"501-3,300","501-1,000",4005284
Yosemite National Park,YOSE,VaU Yosemite Valley Water System,NA,Community Water System (CWS),CA2210503,deep groundwater,-119.574003,37.74249,"c(-119.574003, 37.74249)",YOSEMITE NPS-YOSEMITE VALLEY,CWS,1000,1,1,1,2,3,"<10,000","<=3,300",<10K,"501-3,300","501-1,000",4005284
Yosemite National Park,YOSE,VaU Yosemite Valley Water System,NA,Community Water System (CWS),CA2210503,deep groundwater,-119.574003,37.74249,"c(-119.574003, 37.74249)",YOSEMITE NPS-YOSEMITE VALLEY,CWS,1000,1,1,1,2,3,"<10,000","<=3,300",<10K,"501-3,300","501-1,000",4005284
Yosemite National Park,YOSE,WaU  Badger Pass Water Sytem,NA,Non-Public Water System (NP),NA,deep groundwater,-119.663421,37.662326,"c(-119.663421, 37.662326)",NA,NA,24,NA,NA,NA,NA,1,NA,NA,NA,NA,<=100,4005284
Yosemite National Park,YOSE,WaU Bridalveil Creek Water System,Bridalveil Creek,Non-Public Water System (NP),NA,deep groundwater,-119.62097,37.662657,"c(-119.62097, 37.662657)",NA,NA,24,NA,NA,NA,NA,1,NA,NA,NA,NA,<=100,4005284
Yosemite National Park,YOSE,WaU Chinquapin Water System,Chinquapin,Non-Public Water System (NP),NA,deep groundwater,-119.703566,37.652238,"c(-119.703566, 37.652238)",NA,NA,24,NA,NA,NA,NA,1,NA,NA,NA,NA,<=100,4005284
Yosemite National Park,YOSE,WaU Glacier Point Water System,NA,Non-Public Water System (NP),NA,river/stream,-119.588529,37.70516,"c(-119.588529, 37.70516)",NA,NA,24,NA,NA,NA,NA,1,NA,NA,NA,NA,<=100,4005284
Yosemite National Park,YOSE,WaU Glacier Point Water System,NA,Non-Public Water System (NP),NA,river/stream,-119.584961,37.727283,"c(-119.584961, 37.727283)",NA,NA,24,NA,NA,NA,NA,1,NA,NA,NA,NA,<=100,4005284
